,load_MW,solar_cf,wind_cf
3338,32321,0,0.329
3339,31829,0,0.013
3340,32012,0,0
3341,33247,0,0
3342,35487,0,0.009
3343,36900,0.024,0.025
3344,38286,0.174,0.061
3345,39895,0.373,0.302
3346,41514,0.54,0.274
3347,43113,0.659,0.15
3348,44761,0.735,0.363
3349,46298,0.76,0.285
3350,47830,0.74,0.104
3351,49347,0.68,0.046
3352,50760,0.574,0
3353,51302,0.431,0.688
3354,50756,0.252,0.699
3355,49408,0.077,0.636
3356,48364,0,0.791
3357,47350,0,0.261
3358,44689,0,0.635
3359,41375,0,0.768
3360,38567,0,0.786
3361,36637,0,0.798
3362,35430,0,0.738
3363,34834,0,0.77
3364,34945,0,0.789
3365,36044,0,0.766
3366,38137,0,0.544
3367,39526,0.031,0.342
3368,41179,0.112,0.153
3369,43091,0.314,0.083
3370,45150,0.421,0.005
3371,47345,0.562,0
3372,49259,0.598,0
3373,51004,0.645,0
3374,52066,0.627,0
3375,52880,0.639,0
3376,53403,0.553,0.208
3377,53189,0.399,0.445
3378,51834,0.24,0.572
3379,50190,0.072,0.582
3380,49125,0,0.611
3381,48121,0,0.366
3382,45865,0,0.448
3383,43262,0,0.614
3384,40807,0,0.638
3385,38946,0,0.518
3386,37496,0,0.235
3387,36558,0,0.085
3388,36135,0,0.083
3389,36169,0,0.391
3390,36641,0,0.482
3391,37330,0.031,0.547
3392,39257,0.177,0.645
3393,41478,0.382,0.472
3394,43432,0.558,0.339
3395,44829,0.685,0.31
3396,45529,0.766,0.316
3397,45937,0.798,0.341
3398,46183,0.782,0.259
3399,46505,0.718,0.676
3400,46691,0.608,0.701
3401,46543,0.458,0.805
3402,45646,0.266,0.805
3403,44675,0.08,0.695
3404,44434,0,0.39
3405,43895,0,0.378
3406,42308,0,0.598
3407,40321,0,0.571
3408,38251,0,0.634
3409,36517,0,0.566
3410,35307,0,0.794
3411,34580,0,0.654
3412,34221,0,0.425
3413,34134,0,0.382
3414,34221,0,0.332
3415,34791,0.029,0.226
3416,36720,0.18,0.156
3417,38869,0.381,0.495
3418,40918,0.551,0.834
3419,42483,0.67,0.834
3420,43473,0.752,0.82
3421,43963,0.788,0.208
3422,44274,0.777,0.605
3423,44632,0.717,0.552
3424,44958,0.611,0.701
3425,45101,0.461,0.761
3426,44795,0.268,0.818
3427,44274,0.082,0.61
3428,44404,0,0.725
3429,43998,0,0.227
3430,41970,0,0.107
3431,39320,0,0.09
3432,37035,0,0.025
3433,35516,0,0.191
3434,34605,0,0.362
3435,34097,0,0.138
3436,34495,0,0.056
3437,35888,0,0.067
3438,38291,0,0.162
3439,39779,0.027,0.61
3440,41256,0.18,0.794
3441,42805,0.381,0.767
3442,44242,0.534,0.652
3443,45412,0.638,0.819
3444,46418,0.725,0.798
3445,47584,0.758,0.79
3446,48470,0.748,0.813
3447,49376,0.694,0.53
3448,50230,0.595,0.492
3449,50104,0.452,0.243
3450,49267,0.266,0.27
3451,48066,0.08,0.327
3452,47489,0,0.569
3453,46655,0,0.646
3454,44125,0,0.46
3455,40984,0,0.504
3456,38585,0,0.515
3457,37103,0,0.223
3458,36076,0,0.144
3459,35468,0,0.159
3460,35679,0,0.109
3461,36995,0,0.087
3462,39093,0,0.165
3463,40557,0.038,0.219
3464,42319,0.083,0.248
3465,44323,0.188,0.228
3466,46429,0.509,0.384
3467,48035,0.637,0.284
3468,49321,0.716,0.26
3469,50560,0.745,0.417
3470,51641,0.727,0.272
3471,52376,0.667,0.204
3472,53238,0.571,0.687
3473,53774,0.299,0.834
3474,53232,0.098,0.834
3475,51739,0.042,0.109
3476,50484,0,0.223
3477,49263,0,0.549
3478,46468,0,0.267
3479,43093,0,0.599
3480,40399,0,0.401
3481,38661,0,0.376
3482,37541,0,0.302
3483,36898,0,0.263
3484,36876,0,0.242
3485,37976,0,0.197
3486,40077,0,0.26
3487,41716,0.037,0.35
3488,43932,0.168,0.349
3489,46409,0.341,0.373
3490,49275,0.502,0.376
3491,52308,0.621,0.403
3492,55015,0.603,0.479
3493,57578,0.573,0.504
3494,59820,0.71,0.584
3495,61703,0.651,0.7
3496,62821,0.561,0.813
3497,62683,0.421,0.818
3498,61164,0.249,0.829
3499,58599,0.084,0.805
3500,56454,0.001,0.819
3501,54622,0,0.816
3502,51051,0,0.786
3503,47270,0,0.557
3504,43882,0,0.755
3505,41606,0,0.599
3506,39935,0,0.369
3507,38906,0,0.569
3508,38822,0,0.321
3509,39828,0,0.397
3510,41777,0,0.313
3511,43056,0.034,0.38
3512,45230,0.173,0.342
3513,47929,0.356,0.401
3514,50583,0.506,0.518
3515,53374,0.613,0.565
3516,55927,0.691,0.693
3517,58403,0.726,0.633
3518,60233,0.648,0.5
3519,61498,0.565,0.73
3520,62161,0.195,0.238
3521,61532,0.106,0.271
3522,59662,0,0.804
3523,57384,0,0.815
3524,55943,0,0.831
3525,54398,0,0.822
3526,51409,0,0.402
3527,47875,0,0.27
3528,44500,0,0.328
3529,41778,0,0.498
3530,39771,0,0.707
3531,38619,0,0.135
3532,38396,0,0.229
3533,39396,0,0.281
3534,40970,0,0.315
3535,42196,0.037,0.615
3536,43887,0.173,0.646
3537,45877,0.285,0.724
3538,47938,0.145,0.703
3539,49482,0.229,0.771
3540,51057,0.205,0.8
3541,52554,0.331,0.831
3542,53634,0.467,0.834
3543,54298,0.418,0.831
3544,54514,0.579,0.813
3545,53753,0.435,0.774
3546,51634,0.259,0.769
3547,49286,0.076,0.762
3548,47997,0.002,0.821
3549,46494,0,0.718
3550,43924,0,0.67
3551,40696,0,0.822
3552,37855,0,0.834
3553,35795,0,0.832
3554,34349,0,0.802
3555,33667,0,0.833
3556,33228,0,0.822
3557,33095,0,0.799
3558,33382,0,0.755
3559,34203,0.032,0.589
3560,36304,0.167,0.48
3561,38720,0.146,0.662
3562,41239,0.382,0.377
3563,43562,0.649,0.765
3564,45672,0.728,0.673
3565,47946,0.751,0.806
3566,50207,0.734,0.743
3567,52136,0.674,0.779
3568,53656,0.569,0.817
3569,54093,0.424,0.823
3570,53332,0.252,0.829
3571,51231,0.091,0.819
3572,49186,0.003,0.765
3573,47839,0,0.686
3574,45290,0,0.212
3575,42615,0,0.131
3576,39893,0,0
3577,37857,0,0
3578,36248,0,0
3579,35144,0,0
3580,34554,0,0
3581,34313,0,0
3582,34243,0,0
3583,34747,0.029,0.057
3584,36364,0.177,0.094
3585,38350,0.372,0.249
3586,40441,0.534,0.268
3587,42558,0.639,0.318
3588,44790,0.703,0.518
3589,46658,0.734,0.564
3590,48141,0.725,0.232
3591,49057,0.672,0.446
3592,49550,0.58,0.342
3593,49503,0.443,0.531
3594,48435,0.265,0.664
3595,46814,0.082,0.773
3596,46048,0.004,0.541
3597,45350,0,0.816
3598,43388,0,0.822
3599,41010,0,0.834
3600,38658,0,0.299
3601,36874,0,0.461
3602,35609,0,0.611
3603,34869,0,0.122
3604,34696,0,0.123
3605,34952,0,0.062
3606,35220,0,0.032
3607,35630,0.022,0.006
3608,37626,0.167,0.044
3609,40249,0.378,0.094
3610,42564,0.54,0.206
3611,44663,0.652,0.055
3612,46444,0.72,0.416
3613,47856,0.748,0.37
3614,48866,0.734,0.27
3615,49628,0.677,0.097
3616,49880,0.532,0.173
3617,49644,0.444,0.269
3618,48500,0.266,0.255
3619,47271,0.073,0.57
3620,46537,0.004,0.726
3621,45610,0,0.758
3622,43277,0,0.705
3623,40550,0,0.415
3624,38246,0,0.648
3625,36534,0,0.589
3626,35393,0,0.489
3627,34895,0,0.609
3628,35046,0,0.799
3629,36177,0,0.639
3630,38080,0,0.451
3631,39263,0.031,0.34
3632,40653,0.104,0.271
3633,42150,0.363,0.188
3634,43573,0.523,0.169
3635,44780,0.635,0.121
3636,45751,0.709,0.144
3637,46915,0.744,0.106
3638,47980,0.731,0.089
3639,48947,0.675,0.206
3640,49735,0.579,0.337
3641,49922,0.436,0.388
3642,49375,0.261,0.477
3643,48360,0.087,0.568
3644,47566,0.006,0.617
3645,46488,0,0.65
3646,43872,0,0.592
3647,40581,0,0.338
3648,37676,0,0.203
3649,35710,0,0.246
3650,34323,0,0.077
3651,33553,0,0.066
3652,33620,0,0.133
3653,34613,0,0.219
3654,36289,0,0.183
3655,38008,0.03,0.147
3656,40242,0.147,0.191
3657,42774,0.37,0.188
3658,45498,0.447,0.159
3659,48080,0.592,0.204
3660,50396,0.707,0.25
3661,52581,0.56,0.298
3662,54298,0.607,0.424
3663,55145,0.308,0.365
3664,55481,0.272,0.422
3665,55131,0.325,0.577
3666,53903,0.265,0.66
3667,51907,0.083,0.579
3668,50218,0.006,0.357
3669,48307,0,0
3670,44973,0,0.818
3671,41322,0,0.35
3672,38252,0,0
3673,36165,0,0.819
3674,34733,0,0.788
3675,33937,0,0.507
3676,33958,0,0.302
3677,35000,0,0.175
3678,36753,0,0.112
3679,38330,0,0.135
3680,40336,0.148,0.129
3681,42844,0.376,0.243
3682,45437,0.489,0.305
3683,47252,0.575,0.342
3684,48781,0.689,0.368
3685,49797,0.662,0.422
3686,49652,0.762,0.561
3687,49201,0.701,0.445
3688,48763,0.6,0.239
3689,47924,0.459,0.061
3690,46771,0.277,0.055
3691,45846,0.086,0.023
3692,45452,0.006,0.378
3693,44619,0,0.773
3694,42290,0,0.534
3695,39470,0,0.744
3696,37046,0,0.582
3697,35313,0,0.786
3698,34293,0,0.32
3699,33723,0,0.204
3700,33902,0,0.121
3701,34793,0,0.129
3702,36606,0,0.051
3703,38152,0.027,0.027
3704,39965,0.178,0
3705,41843,0.375,0
3706,43650,0.537,0
3707,45288,0.651,0
3708,46529,0.726,0
3709,47962,0.76,0.502
3710,49195,0.748,0.462
3711,50100,0.694,0.013
3712,50498,0.597,0
3713,50018,0.458,0
3714,48829,0.275,0.802
3715,47451,0.088,0.815
3716,46587,0.007,0.664
3717,45802,0,0.729
3718,43829,0,0.435
3719,41435,0,0.662
3720,38898,0,0.795
3721,36972,0,0.674
3722,35681,0,0.552
3723,34739,0,0.359
3724,34309,0,0.357
3725,34528,0,0.353
3726,34959,0,0.582
3727,35818,0.031,0.497
3728,38258,0.129,0.778
3729,41306,0.371,0.79
3730,44400,0.531,0.349
3731,47265,0.635,0.237
3732,49709,0.703,0.205
3733,51488,0.731,0.183
3734,52711,0.716,0
3735,52775,0.665,0.816
3736,52489,0.037,0.131
3737,52637,0.146,0.085
3738,51489,0.098,0
3739,49266,0.083,0
3740,47551,0.009,0
3741,46283,0,0.254
3742,44443,0,0.423
3743,41912,0,0.115
3744,39294,0,0.217
3745,37159,0,0.193
3746,35650,0,0.282
3747,34570,0,0.133
3748,33960,0,0.06
3749,33947,0,0.209
3750,34180,0,0.024
3751,35087,0.033,0
3752,37833,0.174,0.04
3753,41118,0.362,0
3754,44214,0.528,0.017
3755,47432,0.352,0
3756,50558,0.392,0
3757,53418,0.757,0.01
3758,55767,0.741,0.027
3759,57373,0.686,0.115
3760,58613,0.484,0.223
3761,59199,0.427,0.238
3762,58539,0.248,0.221
3763,56839,0.085,0.194
3764,54932,0.009,0.11
3765,53694,0,0.201
3766,50801,0,0.093
3767,47652,0,0.115
3768,44598,0,0.108
3769,42412,0,0.283
3770,40952,0,0.094
3771,40191,0,0.042
3772,40298,0,0.104
3773,41498,0,0.072
3774,43292,0,0.069
3775,44866,0.036,0.066
3776,46496,0.116,0.111
3777,48226,0.202,0.067
3778,50273,0.327,0.176
3779,52085,0.496,0.216
3780,53349,0.699,0.199
3781,54452,0.735,0.259
3782,55414,0.723,0.521
3783,56519,0.672,0.493
3784,57310,0.581,0.486
3785,57732,0.447,0.527
3786,57400,0.27,0.37
3787,56119,0.089,0.643
3788,54821,0.009,0
3789,53827,0,0
3790,51092,0,0.044
3791,47885,0,0.081
3792,45091,0,0.268
3793,43055,0,0.264
3794,41765,0,0.247
3795,41012,0,0.35
3796,40976,0,0.411
3797,42060,0,0.386
3798,43650,0,0.454
3799,44974,0.033,0.432
3800,46647,0.088,0.388
3801,48732,0.206,0.372
3802,51430,0.533,0.384
3803,54242,0.647,0.387
3804,57070,0.718,0.254
3805,59809,0.748,0.339
3806,61850,0.735,0.234
3807,63003,0.678,0.06
3808,63952,0.58,0.834
3809,63840,0.443,0.18
3810,62722,0.191,0
3811,60903,0.086,0.019
3812,59214,0.01,0.228
3813,57847,0,0.421
3814,54716,0,0.233
3815,51031,0,0.192
3816,47760,0,0.093
3817,45489,0,0.024
3818,43975,0,0
3819,42977,0,0
3820,42705,0,0.025
3821,43587,0,0.023
3822,45092,0,0.024
3823,46488,0.033,0.037
3824,48487,0.07,0.039
3825,51215,0.142,0.064
3826,54295,0.143,0.044
3827,57303,0.514,0.08
3828,60260,0.702,0.065
3829,62682,0.731,0.089
3830,64148,0.72,0.161
3831,64811,0.46,0.288
3832,65574,0.519,0.377
3833,65627,0.335,0.481
3834,64907,0.26,0.586
3835,62923,0.083,0.685
3836,60640,0.011,0.737
3837,58769,0,0.684
3838,55298,0,0.711
3839,51234,0,0.659
3840,47850,0,0.716
3841,45352,0,0.676
3842,43640,0,0.546
3843,42469,0,0.281
3844,42042,0,0.181
3845,42799,0,0.251
3846,44251,0,0.238
3847,45758,0.039,0.255
3848,48134,0.051,0.249
3849,51100,0.068,0.237
3850,54492,0.108,0.223
3851,57827,0.238,0.255
3852,60917,0.501,0.26
3853,63604,0.615,0.486
3854,65609,0.605,0.592
3855,66801,0.528,0.725
3856,67283,0.536,0.678
3857,67080,0.447,0.746
3858,66324,0.269,0.767
3859,64456,0.094,0.751
3860,61953,0.012,0.786
3861,59927,0,0.795
3862,56431,0,0.787
3863,52346,0,0.788
3864,48789,0,0.773
3865,46205,0,0.788
3866,44476,0,0.531
3867,43223,0,0.406
3868,42810,0,0.211
3869,43475,0,0.183
3870,44497,0,0.223
3871,45860,0.036,0.288
3872,48388,0.173,0.231
3873,51440,0.213,0.284
3874,54742,0.297,0.279
3875,58092,0.638,0.297
3876,61094,0.709,0.358
3877,63894,0.74,0.345
3878,66105,0.726,0.436
3879,67198,0.67,0.652
3880,67931,0.577,0.789
3881,67724,0.438,0.753
3882,66585,0.074,0.82
3883,64159,0.095,0.766
3884,61331,0.012,0.745
3885,59182,0,0.755
3886,55915,0,0.723
3887,52192,0,0.787
3888,48732,0,0.808
3889,45953,0,0.584
3890,43745,0,0.742
3891,42252,0,0.47
3892,41473,0,0.337
3893,41062,0,0.202
3894,41060,0,0.254
3895,41630,0.042,0.146
3896,43984,0.07,0.134
3897,47319,0.086,0.123
3898,51236,0.107,0.117
3899,54943,0.549,0.197
3900,58233,0.694,0.194
3901,60670,0.73,0.301
3902,62488,0.722,0.306
3903,63815,0.671,0.467
3904,65062,0.584,0.373
3905,65552,0.45,0.556
3906,64764,0.273,0.609
3907,62895,0.096,0.706
3908,60354,0.012,0.742
3909,58231,0,0.735
3910,54972,0,0.789
3911,51413,0,0.783
3912,48028,0,0.734
3913,45279,0,0.744
3914,43168,0,0.528
3915,41596,0,0.241
3916,40571,0,0.103
3917,40080,0,0.068
3918,39688,0,0.052
3919,40677,0.026,0.026
3920,43980,0.171,0.068
3921,48152,0.363,0.12
3922,52665,0.52,0.161
3923,57500,0.632,0.234
3924,61556,0.705,0.285
3925,64502,0.737,0.338
3926,66527,0.728,0.469
3927,67483,0.674,0.459
3928,68364,0.581,0.6
3929,68634,0.449,0.538
3930,68107,0.275,0.688
3931,66706,0.09,0.756
3932,64305,0.01,0.591
3933,62175,0,0.718
3934,58399,0,0.372
3935,54105,0,0.347
3936,50259,0,0.363
3937,47369,0,0.542
3938,45303,0,0.105
3939,43913,0,0.173
3940,43483,0,0.084
3941,44173,0,0.046
3942,45339,0,0.086
3943,46807,0.042,0.089
3944,49992,0.044,0.218
3945,54214,0.034,0.272
3946,58427,0.119,0.834
3947,62967,0.361,0.244
3948,66310,0.518,0.165
3949,68826,0.732,0.724
3950,70001,0.722,0.606
3951,70043,0.669,0.197
3952,69432,0.581,0.26
3953,68464,0.447,0.212
3954,67121,0.273,0.241
3955,64761,0.095,0.27
3956,62129,0.012,0.341
3957,59844,0,0.476
3958,55838,0,0.267
3959,51443,0,0.355
3960,47603,0,0.413
3961,44762,0,0.162
3962,42750,0,0.067
3963,41542,0,0.154
3964,41085,0,0.09
3965,41778,0,0.067
3966,42950,0,0.071
3967,44809,0.037,0.046
3968,48202,0.166,0.085
3969,52394,0.347,0.061
3970,57035,0.51,0.062
3971,61302,0.625,0.022
3972,64791,0.703,0.076
3973,67556,0.737,0.282
3974,69047,0.729,0.141
3975,69530,0.675,0.222
3976,69616,0.583,0.406
3977,68870,0.447,0.322
3978,66794,0.273,0.366
3979,63884,0.093,0.269
3980,60734,0.011,0.506
3981,58184,0,0.284
3982,54260,0,0.457
3983,49940,0,0.339
3984,46097,0,0.452
3985,43308,0,0.104
3986,41160,0,0.01
3987,39816,0,0.308
3988,39366,0,0.246
3989,40011,0,0.221
3990,41208,0,0.134
3991,43111,0,0.093
3992,46301,0.164,0.118
3993,50203,0.334,0.104
3994,54480,0.492,0.189
3995,58689,0.61,0.195
3996,62426,0.682,0.834
3997,65866,0.724,0.165
3998,67957,0.712,0.45
3999,69444,0.661,0.291
4000,70013,0.57,0.14
4001,69856,0.281,0.205
4002,68761,0.183,0.416
4003,66137,0.066,0.337
4004,63121,0.007,0.212
4005,60745,0,0.206
4006,56740,0,0.169
4007,52345,0,0.419
4008,48439,0,0.113
4009,45417,0,0.059
4010,43297,0,0.019
4011,41821,0,0
4012,41308,0,0
4013,41823,0,0.02
4014,42877,0,0.005
4015,44677,0.034,0
4016,48152,0.168,0
4017,52399,0.352,0.017
4018,56803,0.513,0.12
4019,60756,0.622,0.104
4020,64141,0.684,0.266
4021,67057,0.712,0.786
4022,68857,0.701,0.827
4023,69260,0.651,0.025
4024,69643,0.564,0
4025,69269,0.44,0
4026,68091,0.271,0.013
4027,65861,0.094,0.024
4028,63227,0.011,0
4029,60892,0,0.015
4030,57047,0,0.094
4031,52783,0,0
4032,48935,0,0
4033,46005,0,0
4034,43869,0,0
4035,42461,0,0
4036,41832,0,0
4037,42103,0,0
4038,42797,0,0
4039,44320,0.027,0
4040,47548,0.17,0
4041,51276,0.365,0.004
4042,55297,0.53,0.014
4043,58900,0.642,0.024
4044,62029,0.708,0.103
4045,64724,0.736,0.123
4046,66676,0.721,0.264
4047,68004,0.668,0.381
4048,68660,0.58,0.449
4049,68200,0.453,0.423
4050,66465,0.28,0.539
4051,63852,0.095,0.574
4052,60821,0.011,0.551
4053,58570,0,0.692
4054,55121,0,0.668
4055,51266,0,0.553
4056,47699,0,0.539
4057,44739,0,0.392
4058,42372,0,0.359
4059,40674,0,0.027
4060,39643,0,0.834
4061,39254,0,0.758
4062,39021,0,0.652
4063,40233,0.027,0.675
4064,43672,0.164,0.656
4065,48113,0.353,0.573
4066,52441,0.512,0.557
4067,56286,0.623,0.591
4068,59547,0.694,0.608
4069,62166,0.725,0.676
4070,64210,0.713,0.594
4071,65793,0.66,0.18
4072,66791,0.57,0.747
4073,66782,0.438,0.36
4074,65465,0.267,0
4075,63080,0.095,0.832
4076,60318,0.012,0.46
4077,58276,0,0.775
4078,55383,0,0.82
4079,52229,0,0.79
4080,49139,0,0.717
4081,46480,0,0.548
4082,44463,0,0.817
4083,42889,0,0.444
4084,41917,0,0.511
4085,41453,0,0.39
4086,41066,0,0.454
4087,42087,0.029,0.499
4088,45427,0.161,0.569
4089,49250,0.342,0.583
4090,53211,0.504,0.654
4091,56918,0.616,0.773
4092,59769,0.692,0.727
4093,62183,0.728,0.533
4094,63609,0.716,0.627
4095,64464,0.665,0
4096,65214,0.576,0
4097,65378,0.442,0.26
4098,64466,0.271,0.721
4099,62779,0.098,0.237
4100,60810,0.013,0.343
4101,59708,0,0.409
4102,56987,0,0.222
4103,53681,0,0.165
4104,50610,0,0.173
4105,48314,0,0.253
4106,46858,0,0.337
4107,46106,0,0.48
4108,46072,0,0.577
4109,47053,0,0.541
4110,48302,0,0.368
4111,49580,0.031,0.225
4112,52029,0.164,0.103
4113,54851,0.342,0.148
4114,57826,0.498,0.255
4115,60271,0.617,0.268
4116,62786,0.693,0.329
4117,65015,0.472,0.518
4118,64984,0.725,0.761
4119,64824,0.671,0.726
4120,64821,0.583,0.459
4121,63998,0.454,0.101
4122,62293,0.281,0.834
4123,59927,0.099,0.834
4124,58028,0.013,0.834
4125,56365,0,0.834
4126,52889,0,0.78
4127,49051,0,0.61
4128,45756,0,0.656
4129,43403,0,0.452
4130,41879,0,0.799
4131,40910,0,0.513
4132,40642,0,0.553
4133,41252,0,0.785
4134,42287,0,0.618
4135,43443,0.025,0.314
4136,45186,0.166,0.392
4137,47204,0.354,0.398
4138,49724,0.513,0.412
4139,52440,0.626,0.416
4140,55071,0.701,0.648
4141,57719,0.736,0.748
4142,59886,0.727,0.782
4143,61653,0.678,0.769
4144,63021,0.587,0.457
4145,63111,0.456,0.347
4146,61783,0.283,0.362
4147,59599,0.099,0.243
4148,57442,0.013,0.456
4149,56006,0,0.516
4150,53076,0,0.797
4151,49455,0,0.761
4152,46351,0,0.477
4153,44110,0,0.294
4154,42581,0,0.733
4155,41741,0,0.789
4156,41714,0,0.644
4157,42715,0,0.628
4158,44220,0,0.367
4159,45856,0.028,0.46
4160,48550,0.165,0.471
4161,51556,0.351,0.822
4162,54713,0.514,0.768
4163,57842,0.634,0.803
4164,61053,0.706,0.774
4165,64365,0.742,0.711
4166,67536,0.735,0.67
4167,69609,0.682,0.797
4168,70219,0.592,0.822
4169,70056,0.46,0.668
4170,69136,0.286,0.791
4171,66863,0.1,0.834
4172,64061,0.013,0.834
4173,62356,0,0.05
4174,58908,0,0.101
4175,54871,0,0.326
4176,51399,0,0.338
4177,48709,0,0.679
4178,46733,0,0.769
4179,45626,0,0.496
4180,45381,0,0.386
4181,46001,0,0.352
4182,46950,0,0.497
4183,48368,0.03,0.45
4184,51321,0.164,0.39
4185,54703,0.347,0.426
4186,58379,0.511,0.368
4187,61725,0.629,0.475
4188,64451,0.703,0.578
4189,67124,0.738,0.621
4190,68941,0.725,0.772
4191,69682,0.672,0.707
4192,70089,0.58,0.799
4193,69914,0.446,0.728
4194,69196,0.276,0.782
4195,67182,0.101,0.749
4196,64456,0.014,0.772
4197,62407,0,0.469
4198,59039,0,0.614
4199,55317,0,0.662
4200,51955,0,0.733
4201,49455,0,0.623
4202,47564,0,0.739
4203,46304,0,0.409
4204,45763,0,0.411
4205,46163,0,0.338
4206,46972,0,0.275
4207,48253,0.026,0.104
4208,51277,0.161,0.057
4209,54977,0.346,0.035
4210,58654,0.509,0.024
4211,61993,0.625,0.077
4212,65002,0.7,0.101
4213,67484,0.733,0.094
4214,68980,0.727,0.179
4215,69588,0.673,0.284
4216,69729,0.584,0.196
4217,69405,0.45,0.812
4218,67821,0.279,0.781
4219,65580,0.101,0.798
4220,62887,0.014,0.772
4221,61094,0,0.797
4222,58035,0,0.771
4223,54787,0,0.702
4224,51535,0,0.601
4225,49106,0,0.612
4226,47123,0,0.707
4227,45544,0,0.316
4228,44493,0,0.111
4229,44207,0,0.078
4230,43988,0,0.04
4231,44690,0.029,0.049
4232,47532,0.159,0.021
4233,51252,0.34,0.002
4234,54769,0.502,0.013
4235,57913,0.619,0
4236,60366,0.433,0.094
4237,62285,0.623,0.114
4238,63698,0.716,0.461
4239,65105,0.66,0.508
4240,66093,0.571,0.679
4241,66128,0.441,0.548
4242,64730,0.238,0.734
4243,62360,0.074,0.627
4244,59831,0.013,0.723
4245,58030,0,0.473
4246,55036,0,0.676
4247,51773,0,0.542
4248,48764,0,0.33
4249,46241,0,0.5
4250,44169,0,0.572
4251,42733,0,0.149
4252,41832,0,0.062
4253,41257,0,0.073
4254,40700,0,0.067
4255,41253,0.025,0.102
4256,43995,0.156,0.057
4257,47532,0.164,0.125
4258,50741,0.5,0.113
4259,53844,0.616,0.123
4260,56475,0.692,0.181
4261,58661,0.727,0.163
4262,60025,0.716,0.175
4263,60505,0.667,0.143
4264,60167,0.577,0.608
4265,59308,0.447,0.65
4266,58172,0.278,0.622
4267,56527,0.1,0.74
4268,54917,0.013,0.467
4269,53653,0,0.452
4270,50953,0,0
4271,47583,0,0.025
4272,44524,0,0
4273,42457,0,0.127
4274,41050,0,0.154
4275,40296,0,0.013
4276,40311,0,0
4277,41239,0,0.002
4278,42616,0,0
4279,43809,0.028,0
4280,45574,0.159,0.006
4281,47466,0.342,0.018
4282,49406,0.501,0.051
4283,51629,0.622,0.056
4284,53755,0.693,0.119
4285,55752,0.727,0.107
4286,56613,0.717,0.165
4287,55504,0.67,0.202
4288,54380,0.581,0.243
4289,53394,0.452,0.385
4290,52304,0.281,0.56
4291,51008,0.1,0.507
4292,50204,0.013,0.416
4293,49637,0,0.521
4294,47394,0,0.362
4295,44456,0,0.408
4296,41936,0,0.138
4297,40231,0,0.834
4298,39062,0,0.834
4299,38482,0,0
4300,38582,0,0.834
4301,39704,0,0.081
4302,41323,0,0
4303,42741,0.025,0.336
4304,44904,0.157,0
4305,47600,0.343,0.027
4306,50468,0.507,0
4307,53141,0.624,0
4308,55159,0.702,0
4309,56678,0.737,0
4310,57377,0.727,0
4311,57493,0.673,0.574
4312,57693,0.581,0.089
4313,57350,0.452,0.668
4314,56422,0.282,0.019
4315,54673,0.1,0
4316,53179,0.012,0.016
4317,52045,0,0.027
4318,49436,0,0
4319,46013,0,0.024
4320,43187,0,0.064
4321,41151,0,0.087
4322,39772,0,0.033
4323,39089,0,0.034
4324,39181,0,0.024
4325,40175,0,0.016
